2021-11-08 14:17:11,167 INFO  Logger.cs: 70 - 
2021-11-08 14:49:09,714 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-11-08 14:49:09,714 INFO  ExportHelperExtension.cs: 1160 - 13 components to check
2021-11-08 14:49:09,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulder_right-1
2021-11-08 14:49:09,714 INFO  ExportHelperExtension.cs: 1136 - Found 148 in shoulder_right-1
2021-11-08 14:49:09,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shoulder_right-1
2021-11-08 14:49:09,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulder_left-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 145 in shoulder_left-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shoulder_left-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base_assembly-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 27 in base_assembly-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base_assembly-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_lower-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 154 in leg_lower-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_lower-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulder_left-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 145 in shoulder_left-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shoulder_left-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from shoulder_right-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 148 in shoulder_right-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in shoulder_right-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_upper-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 280 in leg_upper-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_upper-1
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_upper-4
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 280 in leg_upper-4
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_upper-4
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_lower-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 154 in leg_lower-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_lower-2
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_lower-4
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1136 - Found 154 in leg_lower-4
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_lower-4
2021-11-08 14:49:09,730 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_upper-3
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1136 - Found 280 in leg_upper-3
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_upper-3
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_lower-3
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1136 - Found 154 in leg_lower-3
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_lower-3
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from leg_upper-2
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1136 - Found 280 in leg_upper-2
2021-11-08 14:49:09,745 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in leg_upper-2
2021-11-08 14:49:25,398 INFO  SwAddin.cs: 339 - Loading config tree
2021-11-08 14:49:25,399 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-11-08 14:49:25,401 INFO  SwAddin.cs: 344 - Showing property manager
2021-11-08 14:49:33,218 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:49:43,735 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:49:44,085 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:49:44,314 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:49:44,502 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:49:54,531 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:49:59,316 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:03,554 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:08,841 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:18,897 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:21,463 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:23,406 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:27,970 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:39,278 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:41,009 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:50:43,711 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:00,543 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:03,224 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:05,191 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:15,969 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:28,758 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:31,540 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:33,279 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:37,571 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:53,417 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:55,808 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:51:57,698 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:17,610 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:20,535 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:23,204 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:28,123 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:38,528 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:41,312 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:43,108 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:52:50,573 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:01,263 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:03,352 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:04,936 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:21,646 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:23,264 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:24,654 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:30,076 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:43,564 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:49,750 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:52,282 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:53:59,025 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:54:10,116 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:54:11,885 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:54:13,889 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-11-08 14:54:25,438 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-11-08 14:55:01,241 INFO  ExportHelperExtension.cs: 347 - Creating joint fl_hip
2021-11-08 14:55:01,474 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child fl_hip failed
2021-11-08 14:55:05,196 INFO  ExportHelperExtension.cs: 347 - Creating joint fl_thigh
2021-11-08 14:55:05,381 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fl_hip to child fl_thigh failed
2021-11-08 14:55:26,955 INFO  ExportHelperExtension.cs: 347 - Creating joint fl_calf
2021-11-08 14:55:27,144 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fl_thigh to child fl_calf failed
2021-11-08 14:55:36,583 INFO  ExportHelperExtension.cs: 347 - Creating joint fr_hip
2021-11-08 14:55:36,762 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child fr_hip failed
2021-11-08 14:55:40,642 INFO  ExportHelperExtension.cs: 347 - Creating joint fr_thigh
2021-11-08 14:55:40,832 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fr_hip to child fr_thigh failed
2021-11-08 14:56:02,404 INFO  ExportHelperExtension.cs: 347 - Creating joint fr_calf
2021-11-08 14:56:02,585 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fr_thigh to child fr_calf failed
2021-11-08 14:56:11,947 INFO  ExportHelperExtension.cs: 347 - Creating joint rl_hip
2021-11-08 14:56:12,134 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child rl_hip failed
2021-11-08 14:56:16,042 INFO  ExportHelperExtension.cs: 347 - Creating joint rl_thigh
2021-11-08 14:56:16,244 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rl_hip to child rl_thigh failed
2021-11-08 14:56:37,545 INFO  ExportHelperExtension.cs: 347 - Creating joint rl_calf
2021-11-08 14:56:37,720 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rl_thigh to child rl_calf failed
2021-11-08 14:56:47,088 INFO  ExportHelperExtension.cs: 347 - Creating joint rr_hip
2021-11-08 14:56:47,283 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child rr_hip failed
2021-11-08 14:56:50,960 INFO  ExportHelperExtension.cs: 347 - Creating joint rr_thigh
2021-11-08 14:56:51,146 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent rr_hip to child rr_thigh failed
